COORD_X,COORD_Y,TRAM,Rang,LATITUDE,LONGITUDE
431706.121,4585283.022,T08899F,20-30 µg/m³,41.416199481336676,2.182800511559116
431561.629,4585121.316,T08900H,30-40 µg/m³,41.41473075683963,2.1810899944930804
431616.844,4585174.237,T08901I,20-30 µg/m³,41.415212098946704,2.1817446314064743
431717.69,4585271.763,T08902J,20-30 µg/m³,41.41609905837336,2.182940202738203
431766.123,4585318.403,T08903K,20-30 µg/m³,41.41652324335806,2.1835144300838247
431815.383,4585363.49,T08904L,20-30 µg/m³,41.416933508328896,2.184098734931248
431730.926,4585343.629,T08905M,20-30 µg/m³,41.4167474561485,2.18309045739465
431671.562,4585226.88,T08907O,20-30 µg/m³,41.41569089126547,2.1823933629522965
431731.825,4585308.781,T08908P,20-30 µg/m³,41.416433668161716,2.1831051466540297
431689.45,4585352.02,T08909Q,20-30 µg/m³,41.41681950637084,2.182593255363758
431609.271,4585251.181,T08911K,20-30 µg/m³,41.41590446342289,2.181645324868535
431554.586,4585034.094,T08912L,30-40 µg/m³,41.41394457753723,2.1810155967123026
431531.277,4585145.813,T08913M,30-40 µg/m³,41.4149488077418,2.180724075988971
431627.786,4585204.568,T08915O,20-30 µg/m³,41.41548621118538,2.1818721196936632
431563.101,4585195.858,T08916P,30-40 µg/m³,41.41540225707477,2.1810991734618366
431584.158,4585222.431,T08917Q,20-30 µg/m³,41.41564338416092,2.1813481069045797
431611.457,4585034.654,T08918R,20-30 µg/m³,41.413954462811716,2.1816959573857173
431498.903,4585060.428,T08919S,30-40 µg/m³,41.414177014769116,2.1803464047904777
431414.633,4585061.337,T08920L,20-30 µg/m³,41.4141780144608,2.179338063693315
431505.879,4584972.372,T08921M,20-30 µg/m³,41.41338451834835,2.180439837537554
431592.233,4584882.307,T08922N,20-30 µg/m³,41.41258068761711,2.1814831806135455
431603.372,4584793.281,T08923O,20-30 µg/m³,41.41177980771802,2.1816265125084233
431626.604,4584839.683,T08924P,20-30 µg/m³,41.412199712042614,2.1818992151906103
431647.737,4584882.673,T08925Q,20-30 µg/m³,41.41258870644582,2.182147194174557
431663.819,4584916.538,T08926R,20-30 µg/m³,41.41289508497122,2.1823357757494657
431467.311,4584928.418,T08928T,20-30 µg/m³,41.4129853514104,2.179983379891731
431414.201,4584873.515,T08929U,20-30 µg/m³,41.41248632784854,2.1793541872787308
431405.707,4584766.654,T08930N,30-40 µg/m³,41.41152314156549,2.1792646793508403
431450.316,4584812.347,T08931O,20-30 µg/m³,41.41193848918217,2.179793199741869
431489.484,4584851.886,T08932P,20-30 µg/m³,41.41229794357508,2.1802573273366583
431538.01,4584900.738,T08933Q,30-40 µg/m³,41.412742072435094,2.180832366293747
431539.47,4584885.261,T08934R,30-40 µg/m³,41.41260280058749,2.1808515851723227
431437.218,4584998.045,T08937U,20-30 µg/m³,41.41360989180285,2.179615451955822
431710.385,4584833.157,T08939W,20-30 µg/m³,41.41214805758292,2.1829023095849043
431729.527,4584872.856,T08940P,20-30 µg/m³,41.4125072397913,2.1831268452503196
431648.673,4584943.124,T08941Q,20-30 µg/m³,41.413133248354384,2.182151563205481
431600.86,4584967.611,T08942R,30-40 µg/m³,41.413349726860254,2.1815767509346378
431939.789,4584771.067,T08943S,30-40 µg/m³,41.41160829206541,2.1856538880181766
431882.657,4584805.682,T08944T,20-30 µg/m³,41.41191521824802,2.1849664682412473
431821.656,4584841.946,T08945U,20-30 µg/m³,41.41223666406082,2.1842325673793224
431763.611,4584876.995,T08946V,20-30 µg/m³,41.412547412976686,2.183534162215456
431721.692,4584902.539,T08947W,20-30 µg/m³,41.41277391930767,2.183029756904304
431687.684,4584922.344,T08948X,20-30 µg/m³,41.412949406558376,2.1826206446485097
431753.023,4584800.689,T08949Y,20-30 µg/m³,41.411859250575446,2.1834160935464983
431776.88,4584841.177,T08950R,20-30 µg/m³,41.4122259383328,2.183696952523697
431939.815,4584837.488,T08952T,20-30 µg/m³,41.412206527021766,2.185646727587808
431839.738,4584624.478,T08953U,30-40 µg/m³,41.41027953322075,2.184473398529795
431918.259,4584701.223,T08954V,30-40 µg/m³,41.41097740594015,2.185404163533054
431955.211,4584738.456,T08955W,30-40 µg/m³,41.411315880961396,2.185842063052964
432020.879,4584726.344,T08956X,30-40 µg/m³,41.41121234884598,2.186629067389533
431984.425,4584742.86,T08957Y,30-40 µg/m³,41.41135801915194,2.186191080535792
431990.701,4584677.314,T08958Z,30-40 µg/m³,41.41076819814655,2.1862735330838694
432224.278,4584753.803,T08959A,20-30 µg/m³,41.41147684110371,2.189059428581261
432182.633,4584678.28,T08960T,30-40 µg/m³,41.41079311608616,2.1885696563195594
432075.77,4584710.895,T08961U,30-40 µg/m³,41.41107784531415,2.1872875096433657
431887.611,4584756.8,T08962V,20-30 µg/m³,41.411475373573936,2.1850312405315004
431797.234,4584796.964,T08963W,20-30 µg/m³,41.41182945363106,2.183945452255968
431742.796,4584837.038,T08964X,20-30 µg/m³,41.41218576573901,2.1832896374540587
431689.261,4584878.364,T08965Y,20-30 µg/m³,41.41255342712733,2.182644477726242
431728.818,4584790.083,T08967A,20-30 µg/m³,41.411761670062006,2.1831277025649882
431708.648,4584806.053,T08968B,20-30 µg/m³,41.41190379308448,2.1828845873096934
431791.067,4584434.175,T08970V,30-40 µg/m³,41.40856140596407,2.1839125651804
431745.116,4584482.65,T08971W,30-40 µg/m³,41.408994104228725,2.183357369366547
431678.45,4584552.546,T08972X,30-40 µg/m³,41.40961797125417,2.1825519234372575
431589.399,4584645.861,T08973Y,20-30 µg/m³,41.41045085478823,2.1814760078606894
431525.796,4584712.05,T08974Z,20-30 µg/m³,41.41104158138173,2.1807075905841105
431495.732,4584742.83,T08975A,30-40 µg/m³,41.41131624483958,2.180344425968333
431460.641,4584778.398,T08976B,30-40 µg/m³,41.41163360236598,2.1799205733795546
431725.832,4584369.938,T08977C,30-40 µg/m³,41.407977305493816,2.183139382739039
431679.093,4584417.371,T08978D,30-40 µg/m³,41.40840054813292,2.182574877428038
431610.526,4584487.973,T08979E,30-40 µg/m³,41.409030606715724,2.181746609240534
431520.339,4584580.736,T08980X,20-30 µg/m³,41.409858414330174,2.180657165145107
431457.298,4584646.707,T08981Y,30-40 µg/m³,41.410447219983226,2.1798954958977044
431406.448,4584698.839,T08982Z,30-40 µg/m³,41.410912417636254,2.1792812324002684
431508.315,4584661.532,T08984B,20-30 µg/m³,41.41058509289614,2.1805041696404412
431575.79,4584723.992,T08985C,20-30 µg/m³,41.41115339672424,2.181304358663495
431533.479,4584769.812,T08986D,20-30 µg/m³,41.41156247922405,2.1807929724415023
431424.93,4584632.59,T08988F,30-40 µg/m³,41.410317311900855,2.179509854962064
431461.382,4584710.583,T08989G,30-40 µg/m³,41.411022878297764,2.1799371203318674
431516.179,4584486.188,T08990Z,20-30 µg/m³,41.4090064969295,2.18061809689002
431601.423,4584565.065,T08991A,20-30 µg/m³,41.40972417481072,2.1816289922164347
431669.357,4584626.016,T08992B,20-30 µg/m³,41.410278918839715,2.182434842455068
431727.635,4584675.982,T08993C,20-30 µg/m³,41.41073389879977,2.1831264236682975
431843.321,4584799.677,T08996F,20-30 µg/m³,41.41185779833267,2.1844965296863728
431717.943,4584727.689,T08999I,20-30 µg/m³,41.41119878369998,2.1830046359080537
431649.755,4584785.884,T09000K,20-30 µg/m³,41.411717131219305,2.1821822717415245
431666.137,4584735.139,T09001L,20-30 µg/m³,41.41126148053015,2.182383995881599
431700.851,4584777.895,T09002M,20-30 µg/m³,41.41164952059157,2.182794482745445
431743.338,4584612.754,T09003N,20-30 µg/m³,41.41016575826202,2.1833214228580284
431674.998,4584684.295,T09004O,20-30 µg/m³,41.4108042984533,2.1824957488431678
431628.367,4584733.503,T09005P,20-30 µg/m³,41.411243533497945,2.1819323061580023
431600.6,4584762.305,T09006Q,20-30 µg/m³,41.4115005811357,2.1815968501703673
431574.956,4584790.704,T09007R,20-30 µg/m³,41.41175417881651,2.181286836552433
431541.054,4584827.436,T09008S,20-30 µg/m³,41.412082124848965,2.180877079099361
431605.783,4584394.376,T09009T,30-40 µg/m³,41.40818720518267,2.1817004449934436
431687.553,4584475.455,T09010M,30-40 µg/m³,41.40892441111784,2.1826695303372325
431752.432,4584539.285,T09011N,30-40 µg/m³,41.40950481876873,2.1834385064971435
431736.656,4584424.566,T09012O,30-40 µg/m³,41.40847024176444,2.1832627108302223
431801.669,4584488.09,T09013P,30-40 µg/m³,41.40904790082001,2.1840333246315655
431864.271,4584503.351,T09015R,30-40 µg/m³,41.40919066086888,2.1847805422457753
431808.985,4584544.726,T09016S,30-40 µg/m³,41.409558623934316,2.1841144670115575
431882.67,4584453.702,T09017T,30-40 µg/m³,41.40874504744448,2.1850062469992575
431780.243,4584379.548,T09018U,30-40 µg/m³,41.40806847935796,2.183789231891521
431853.669,4584449.436,T09019V,30-40 µg/m³,41.40870416675584,2.184659776960025
431932.393,4584524.769,T09020O,30-40 µg/m³,41.40938933772197,2.185593109190071
431989.593,4584580.969,T09021P,40-50 µg/m³,41.4099003553462,2.186271105990185
432025.073,4584615.282,T09022Q,30-40 µg/m³,41.41021240309563,2.1866917204124245
431995.53,4584610.91,T09024S,30-40 µg/m³,41.410170526846656,2.1863387690607468
431938.405,4584650.071,T09025T,30-40 µg/m³,41.4105184023399,2.1856509401150777
431945.593,4584578.446,T09026U,30-40 µg/m³,41.40987390725581,2.1857449908569877
432149.152,4584549.9,T09028W,30-40 µg/m³,41.40963401160978,2.188183492360851
432082.871,4584613.801,T09029X,30-40 µg/m³,41.41020395014381,2.1873833629617336
432111.949,4584561.565,T09030Q,30-40 µg/m³,41.409735933291756,2.187737103045944
432150.4,4584587.162,T09031R,30-40 µg/m³,41.409969724239,2.188194244819889
432131.832,4584616.824,T09032S,30-40 µg/m³,41.4102353130281,2.1879687772656555
432104.892,4584650.969,T09034U,30-40 µg/m³,41.41054057116691,2.187642644525847
432154.236,4584491.006,T09035V,30-40 µg/m³,41.40910400071485,2.1882509182341905
432264.47,4584529.239,T09036W,20-30 µg/m³,41.40945765059936,2.189565420275436
432199.692,4584503.337,T09037X,30-40 µg/m³,41.40921889775517,2.188793348277801
432221.041,4584572.083,T09038Y,30-40 µg/m³,41.409839872341855,2.1890410567856353
432190.917,4584591.935,T09039Z,30-40 µg/m³,41.41001613236652,2.188678440413964
432230.998,4584630.909,T09040S,30-40 µg/m³,41.41037053955469,2.1891535901983477
432242.067,4584625.464,T09041T,30-40 µg/m³,41.410322431328154,2.1892866261969894
432278.887,4584575.875,T09042U,20-30 µg/m³,41.40987890156496,2.1897326794304077
432208.886,4584423.981,T09045X,20-30 µg/m³,41.40850493809363,2.1889122305060917
432257.537,4584408.221,T09046Y,20-30 µg/m³,41.408367094198525,2.1894960243971284
432181.751,4584445.828,T09047Z,20-30 µg/m³,41.40869941836083,2.188585156285357
432610.499,4584416.582,T09048A,40-50 µg/m³,41.40847206810607,2.193717701052882
432676.54,4584477.221,T09049B,40-50 µg/m³,41.40902375972891,2.1945010280351367
431698.859,4584299.385,T09050U,30-40 µg/m³,41.40733956566428,2.182824660689878
431757.875,4584237.725,T09051V,30-40 µg/m³,41.40678922585966,2.183537629767842
431832.287,4584358.712,T09052W,30-40 µg/m³,41.40788523132827,2.1844141953315153
431791.601,4584202.783,T09053X,30-40 µg/m³,41.40647737665837,2.18394503308606
431863.098,4584272.311,T09054Y,30-40 µg/m³,41.407109656958475,2.18479252242016
431986.614,4584390.928,T09056A,30-40 µg/m³,41.40818846351487,2.186256825728747
431885.736,4584106.996,T09057B,30-40 µg/m³,41.405622634825825,2.1850819483407595
431956.93,4584176.92,T09058C,30-40 µg/m³,41.40625844784592,2.185925768566144
432068.191,4584156.975,T09059D,30-40 µg/m³,41.4060882192212,2.18725901656108
432108.851,4584246.114,T09060W,30-40 µg/m³,41.40689450187719,2.1877354294228213
432135.29,4584312.022,T09061X,30-40 µg/m³,41.407490347567055,2.1880443301815347
432166.717,4584398.809,T09062Y,20-30 µg/m³,41.408274664105036,2.18841056903538
432073.965,4584347.707,T09066C,30-40 µg/m³,41.40780657159871,2.1873066832297527
431932.864,4584246.416,T09068E,30-40 µg/m³,41.40688233932208,2.185630052311162
432077.25,4584276.17,T09069F,30-40 µg/m³,41.407162537481106,2.1873540113794854
431982.705,4584307.388,T09070Y,30-40 µg/m³,41.40743571398551,2.186219450490712
432216.645,4584383.768,T09071Z,20-30 µg/m³,41.40814340624009,2.1890095584727454
432177.482,4584318.298,T09072A,20-30 µg/m³,41.407550434565565,2.188548377172134
432211.099,4584309.119,T09073B,20-30 µg/m³,41.407470597790066,2.1889515718597186
432204.627,4584351.258,T09074C,20-30 µg/m³,41.4078495850837,2.188869425564251
432238.908,4584340.177,T09076E,20-30 µg/m³,41.40775267243944,2.18928077828259
432144.197,4584251.681,T09077F,30-40 µg/m³,41.406947626581434,2.188157651776118
432201.44,4584233.815,T09078G,30-40 µg/m³,41.40679154297179,2.1888444556816227
432002.58,4584220.216,T09079H,30-40 µg/m³,41.40665226425629,2.186467012565576
432034.293,4584156.451,T09080A,30-40 µg/m³,41.406080634446006,2.1868535565151355
432035.432,4584255.722,T09081B,30-40 µg/m³,41.406974834075776,2.18685603429952
432036.266,4584313.715,T09082C,30-40 µg/m³,41.40749722961925,2.186859498832392
432036.812,4584387.619,T09083D,30-40 µg/m³,41.40816290620452,2.1868577310475836
431977.666,4584111.88,T09084E,30-40 µg/m³,41.405674407544595,2.186181142052337
431887.164,4584202.815,T09085F,30-40 µg/m³,41.406485767742204,2.1850882477189106
431817.086,4584274.072,T09086G,30-40 µg/m³,41.40712161628905,2.1842418781113633
431771.061,4584322.944,T09087H,30-40 µg/m³,41.40755788575491,2.1836857668364997
432159.789,4584202.063,T09088I,30-40 µg/m³,41.406502048401364,2.1883497419472513
432373.261,4583510.351,T09090C,20-30 µg/m³,41.40028998878241,2.1909807874451745
432280.244,4583606.302,T09091D,20-30 µg/m³,41.40114636250808,2.1898573978273843
432468.849,4583602.235,T09094G,20-30 µg/m³,41.40112559568542,2.1921139486602805
432375.584,4583697.901,T09095H,20-30 µg/m³,41.401979392585,2.1909876243940793
432256.756,4583821.665,T09096I,20-30 µg/m³,41.403084094869,2.1895523331824114
432732.88,4583526.927,T09097J,20-30 µg/m³,41.40046945082299,2.1952806623080288
432186.282,4583607.306,T09100N,20-30 µg/m³,41.40114748563421,2.188733310528143
432281.423,4583699.897,T09101O,20-30 µg/m³,41.4019894445142,2.1898610311371556
432256.778,4583491.726,T09102P,20-30 µg/m³,41.40011243318874,2.1895895181294294
432303.343,4583535.698,T09103Q,20-30 µg/m³,41.400512398093916,2.190141603669195
432374.406,4583604.306,T09104R,20-30 µg/m³,41.4011363105649,2.190983988482208
432471.897,4583698.348,T09105S,20-30 µg/m³,41.40199151376714,2.192139687559617
432568.794,4583794.037,T09106T,20-30 µg/m³,41.40286148974318,2.193288127850699
432257.615,4583536.046,T09108V,20-30 µg/m³,41.40051168100506,2.189594570938556
432464.008,4584279.159,T09110P,40-50 µg/m³,41.40722204538937,2.1919805113373125
432543.384,4584354.755,T09111Q,40-50 µg/m³,41.407909581124876,2.1929216712079405
432661.032,4583981.85,T09116V,30-40 µg/m³,41.40456079856199,2.1943706165428285
432468.26,4584179.097,T09118X,30-40 µg/m³,41.406321173873934,2.1920425439831495
432567.913,4584170.624,T09122T,30-40 µg/m³,41.4062532255366,2.193235634389191
432695.79,4584296.231,T09123U,30-40 µg/m³,41.40739524792246,2.19475145407974
432762.037,4584361.17,T09124V,30-40 µg/m³,41.407985678652295,2.1955367638101118
432467.704,4583508.28,T09127Y,20-30 µg/m³,41.40027927379987,2.192110732959821
432564.394,4583602.355,T09128Z,20-30 µg/m³,41.40113469584623,2.193256846727524
432474.591,4583794.615,T09131U,20-30 µg/m³,41.40285878902073,2.192161175112059
432379.616,4583895.293,T09132V,20-30 µg/m³,41.40375758364278,2.1910138053922474
432656.99,4583507.11,T09133W,20-30 µg/m³,41.400284612002885,2.1943750775591133
432752.883,4583603.082,T09134X,20-30 µg/m³,41.40115703084848,2.1955114770107484
432796.994,4583557.132,T09135Y,20-30 µg/m³,41.400746860196946,2.19604423528082
432754.471,4583697.891,T09136Z,20-30 µg/m³,41.40201108169963,2.195519941084394
432185.961,4583515.506,T09137A,20-30 µg/m³,41.40032064300591,2.188739753876789
432119.502,4583581.869,T09138B,20-30 µg/m³,41.40091274688582,2.187937339553175
432321.59,4584139.327,T09141W,50-60 µg/m³,41.40595064254931,2.1902923825424647
432388.809,4584259.235,T09142X,30-40 µg/m³,41.407036274445865,2.191083121354413
432870.958,4583675.386,T09143Y,20-30 µg/m³,41.401818119909535,2.1969158769644435
433025.74,4583920.091,T09146B,20-30 µg/m³,41.40403501882694,2.1987403301063684
433122.712,4583776.936,T09150X,30-40 µg/m³,41.40275373367421,2.1999161813927883
433322.538,4583975.616,T09152Z,20-30 µg/m³,41.40455978838469,2.2022846834650025
433033.219,4583503.162,T09153A,30-40 µg/m³,41.400280476766206,2.198875921158008
433128.142,4583597.681,T09154B,30-40 µg/m³,41.40113968424208,2.200000938758978
433199.073,4583669.189,T09155C,30-40 µg/m³,41.401789633928935,2.2008415280125515
433240.406,4583709.091,T09156D,30-40 µg/m³,41.40215245365074,2.201331559840271
433279.056,4583747.871,T09157E,30-40 µg/m³,41.40250494310497,2.2017896259295924
433334.623,4583803.118,T09158F,30-40 µg/m³,41.403007147561596,2.2024482508017917
433415.6,4583883.421,T09159G,30-40 µg/m³,41.40373712590293,2.2034080964769807
433484.686,4583952.04,T09160Z,20-30 µg/m³,41.40436087790325,2.204226999526826
433531.614,4583998.137,T09161A,20-30 µg/m³,41.40477994272411,2.204783320596136
433224.708,4583499.266,T09162B,30-40 µg/m³,41.40026131243509,2.2011669211842473
433296.408,4583569.008,T09163C,30-40 µg/m³,41.40089541160968,2.202016904379493
433341.494,4583612.569,T09164D,30-40 µg/m³,41.40129149318315,2.202551426954442
433416.029,4583686.325,T09165E,20-30 µg/m³,41.401961970084876,2.2034349083663862
433471.294,4583575.35,T09168H,20-30 µg/m³,41.40096702227545,2.20410819572037
433620.693,4583737.79,T09170B,20-30 µg/m³,41.40244242554005,2.205877499043388
432939.343,4583505.034,T09171C,20-30 µg/m³,41.40028951315228,2.197752780109176
432863.156,4583583.881,T09172D,20-30 µg/m³,41.400993308327735,2.196832696287983
432816.997,4583633.286,T09173E,20-30 µg/m³,41.40143442973238,2.1962750591032476
433153.24,4583474.758,T09174F,20-30 µg/m³,41.400034636883355,2.2003147351688734
433105.518,4583523.011,T09175G,30-40 µg/m³,41.40046526973208,2.199738560370044
433320.918,4583499.363,T09176H,20-30 µg/m³,41.40027017053711,2.2023177639867044
433224.844,4583597.001,T09177I,20-30 µg/m³,41.40114159677408,2.2011577677492387
433160.327,4583663.223,T09178J,20-30 µg/m³,41.40173267959954,2.2003787006376565
433114.786,4583709.989,T09179K,20-30 µg/m³,41.402150100951694,2.199828765008407
433068.951,4583756.954,T09180D,20-30 µg/m³,41.402569287444884,2.19927528341845
433036.043,4583789.891,T09181E,20-30 µg/m³,41.402863201672915,2.198877984266457
432999.407,4583826.324,T09182F,20-30 µg/m³,41.4031882913094,2.1984356987038427
